installment_to_income,credit_history_length,revol_util_to_dti,int_rate,dti,open_acc,revol_bal_to_inc,log_loan_amnt,log_annual_inc,loan_to_total_rev_hi_lim,fico_mid,fico_width,open_total_ratio,emp_length_bin_2–5,emp_length_bin_6–10,emp_length_bin_nan,dti_bin_<20%,dti_bin_>40%,dti_bin_nan,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,"fico_bucket_(667.0, 672.0]","fico_bucket_(672.0, 677.0]","fico_bucket_(677.0, 682.0]","fico_bucket_(682.0, 687.0]","fico_bucket_(687.0, 692.0]","fico_bucket_(692.0, 697.0]","fico_bucket_(697.0, 702.0]","fico_bucket_(702.0, 707.0]","fico_bucket_(707.0, 712.0]","fico_bucket_(712.0, 722.0]","fico_bucket_(722.0, 727.0]","fico_bucket_(727.0, 742.0]","fico_bucket_(742.0, 767.0]","fico_bucket_(767.0, 847.5]",home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,"fico_bin_(667.0, 672.0]","fico_bin_(672.0, 677.0]","fico_bin_(677.0, 682.0]","fico_bin_(682.0, 692.0]","fico_bin_(692.0, 697.0]","fico_bin_(697.0, 707.0]","fico_bin_(707.0, 722.0]","fico_bin_(722.0, 742.0]","fico_bin_(742.0, 847.5]",dti_term_interact_20–40%_1,dti_term_interact_<20%_0,dti_term_interact_<20%_1,dti_term_interact_>40%_0,dti_term_interact_>40%_1,dti_term_interact_nan_0,dti_term_interact_nan_1,emp_home_interact_0–1_OWN,emp_home_interact_0–1_RENT,emp_home_interact_2–5_ANY,emp_home_interact_2–5_MORTGAGE,emp_home_interact_2–5_OWN,emp_home_interact_2–5_RENT,emp_home_interact_6–10_ANY,emp_home_interact_6–10_MORTGAGE,emp_home_interact_6–10_OWN,emp_home_interact_6–10_RENT,emp_home_interact_nan_MORTGAGE,emp_home_interact_nan_OWN,emp_home_interact_nan_RENT,"dti_int_rate_bin_20–40%_(13.49, 16.99]","dti_int_rate_bin_20–40%_(16.99, 30.99]","dti_int_rate_bin_20–40%_(5.308999999999999, 8.24]","dti_int_rate_bin_20–40%_(8.24, 11.44]","dti_int_rate_bin_<20%_(11.44, 13.49]","dti_int_rate_bin_<20%_(13.49, 16.99]","dti_int_rate_bin_<20%_(16.99, 30.99]","dti_int_rate_bin_<20%_(5.308999999999999, 8.24]","dti_int_rate_bin_<20%_(8.24, 11.44]","dti_int_rate_bin_>40%_(11.44, 13.49]","dti_int_rate_bin_>40%_(13.49, 16.99]","dti_int_rate_bin_>40%_(16.99, 30.99]","dti_int_rate_bin_>40%_(5.308999999999999, 8.24]","dti_int_rate_bin_>40%_(8.24, 11.44]","dti_int_rate_bin_nan_(11.44, 13.49]","dti_int_rate_bin_nan_(13.49, 16.99]","dti_int_rate_bin_nan_(16.99, 30.99]","dti_int_rate_bin_nan_(5.308999999999999, 8.24]","dti_int_rate_bin_nan_(8.24, 11.44]",credit_hist_bin_7-15y,credit_hist_bin_>15y,label,score
0.04418813247517666,12.612350714885313,0.9864485247021044,8.587478275294758,34.619293469138334,14.459532401700745,0.20721788720376294,9.395116307258236,10.888285552947082,0.1933236824557184,753.5263745013655,3.9004974772282432,0.47138897969787213,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.44370824
0.09845659995132042,23.31552893789214,1.1564412646973556,9.552881724952055,20.166594614515315,32.02688242354658,0.37489857950887884,9.609534635484739,11.037061357985436,0.13542404334683059,755.2041743538697,3.9710183298692265,0.7760572843375089,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.17430554
0.07600985323786456,24.533330723195164,1.1813919702818585,7.433584834176686,29.89974991953381,7.913781213074633,0.1936768027035184,9.583914870024406,10.893363867946366,0.3382676074583105,709.6158208323739,4.031771808194605,0.26571323939854974,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.7179939
0.06463128782867757,25.97343381491369,4.5049298032438685,17.120530998035214,19.015317918269538,10.591824044042935,0.2039068780311981,9.339126664178112,11.649442486106095,0.8993235193565656,706.7192255342295,4.319553099593664,0.5237655124622629,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.55863136
0.06395014095461826,14.115764342024582,2.5714796999322833,32.18260921106444,22.690258677823497,11.851392559136453,0.12147614553382505,9.949018241746625,11.088165046398215,0.7202252167731503,711.3549849470069,3.8374059976267767,0.7107059106797687,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5393351
0.04737735457365475,14.392286082388257,1.3295100362040233,15.070362974960032,34.566383127693584,13.233910671906008,0.2277529407093374,8.981636341587159,10.8994035576738,0.21509369767379144,721.9204627948312,4.077428546308735,0.2114422842079465,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.64309263
0.15712236597801812,11.805106231813724,5.345331340500869,16.71399053699809,13.831497350106467,15.838981318970982,0.28030899432707135,10.764992777469407,10.690552706143059,0.8773420132409893,670.300961634403,3.866444359111445,0.5129691534406297,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.56896234
0.06748091628604126,18.038017992560402,2.5170776656620943,9.476045275917555,16.618263777922017,15.030893948923325,0.11989166997668939,10.110939287872027,11.017674354685552,0.5997138048983074,684.3747275122316,4.12795586851493,0.5121817839096394,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.4102398
0.04518501711780207,25.091257157709382,0.6845014092679456,6.995566437378731,28.27918642907534,15.844947053268141,0.08288990436862971,9.453939368781546,11.937991907223507,0.2385071980201292,702.968670013158,3.6407919045546224,0.26673640825386297,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.8161227
0.1300730625926259,23.894475190287643,1.582419268905536,11.99712051993272,22.925038353060987,11.868190739302284,0.4836001900867453,10.675576315063491,10.172088578998984,0.37435359912637095,739.818985782037,4.115455629638252,0.7995337746979826,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.6593934
0.08422788167890477,10.122292311382616,2.2019485680809785,13.995561447229523,17.527886386662264,7.955728709553269,0.1874587903386963,10.224293024942773,11.62194910739808,0.6748412331249769,727.5065508377056,3.9154826228982893,0.6343056999566097,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.77342486
0.12892135461858462,14.94201020246025,3.149282898232859,15.254340592592472,30.0150290143342,16.90637402024172,0.4261035168634765,9.277587599883157,11.645691114266423,0.5540227459157806,684.4356351900316,3.8609512585484334,0.311135671156306,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.5901569
0.044278122883054674,21.788536813199162,1.6935996941098148,13.228251490135257,44.34616504165492,13.825190929983833,0.21556134767419347,8.270862074099725,11.60356064589295,0.36148769634218925,629.9402739090531,3.9990538979550343,0.29415557288901767,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.75265014
0.15832890802102573,11.186192259959338,3.254058258776371,13.730733322405396,22.59563916524852,12.745345261235425,0.23063792104575243,10.118580855670263,10.545600666090191,1.067143725631079,742.574970160152,4.095044395132542,0.3193341237574429,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.6948335
0.027210973256611707,11.945677948398744,0.18432301918522176,6.753744734036579,18.130589583680887,10.65279667966848,0.030713791653519982,7.940205773586753,10.853924437569523,0.08788818754584865,666.4785111301668,4.095506068580581,0.6107785967871966,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5430909
0.053413060922263535,16.882109188968048,1.3287073595707755,8.00245242130329,37.160009983639874,20.35409434624885,0.21190236614872987,8.477365944288678,10.184385323213053,0.3076141544496312,687.2259335609897,4.088127084956908,0.6881169142397799,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.7294757
0.0367152641373474,9.615756241101671,0.0,13.378346595832339,10.333475933098343,5.0264027782090555,0.0,8.140784132753616,10.384764102509793,0.4544591191877792,717.6101602205715,4.007676981701143,0.478023253946544,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5423512
0.010561713510714698,9.51787864701244,3.221370540829842,19.044777656222216,22.831738121055004,9.100723510024254,0.08552919966548694,7.784856732859569,10.483371951318373,0.14978479835347305,708.827441990227,3.821172704182892,0.462350314469527,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6970482
0.09468610930141151,3.5857596150381568,5.299063675368894,16.535361805606343,5.593370918678672,6.566843210951991,0.11921965636440397,9.62425990396684,11.597633910798434,0.6367402451394655,649.888217817376,3.7991618039118102,0.9610481684804608,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.2864063
0.047326657323792896,26.71518118484075,3.836250249765643,11.663055160280125,25.716054719935546,12.454973125603889,0.1450032614655124,8.389446730040017,11.316384592972483,0.958479981616396,641.7530654498211,4.176288995138467,0.5598282511184176,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.59849393
0.03012886969141934,17.844827198869712,2.354283043396515,15.213338393266573,20.761868081340314,28.34346658935741,0.16474146618102095,8.791840257695288,11.958071767276591,0.2066424216178673,725.9420997035189,3.944378807262345,0.5995329238457715,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.24496268
0.13067882327728073,6.7187535274763,7.610268353159365,18.12558756728737,11.94136557727917,7.0729849056355905,0.2612055637571373,8.718799977858655,11.060317899716042,0.8162701692076566,667.5192798714731,4.378790191576066,0.7536041096553003,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5462146
0.011733912280262684,19.612620168931148,3.420104698311305,6.152020638874722,10.32468658077552,18.892127313702034,1.329630270832402,9.561060488925817,12.991597484371793,0.02119508555304081,727.2037661638462,3.7456280988534507,0.40464298734644233,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.80708474
0.10408838356822893,11.875480052220995,2.2003231762598596,8.094103382886994,17.867083151536743,10.796527812628423,0.1396237268423715,9.234151638792941,11.323954180630492,0.820798166312708,702.0291715338794,4.017756015250519,0.4056394007427862,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7768001
0.0578194250898985,24.125300206512605,6.26319405391569,11.70036044067341,10.139733534357056,15.25965713681277,0.15099437793935766,9.458340501548449,11.767315553165934,0.5508868625336101,626.4838895971177,3.669189951216244,0.8014201677364875,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5495429
0.06733057962309986,19.159450143316537,7.0436843877128075,10.79289790647802,10.98825345887194,8.4747699786178,0.17607648509486032,9.22074232865322,11.78660152316902,0.7303968443779947,688.1790664633758,4.090181140529764,0.3446868711447337,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0.7666343
0.07323407542707684,14.082197909766714,1.3716661932450096,5.149020550268867,17.48791481509447,6.340048178174394,0.12048330597901534,8.794205767008876,10.605175590036914,0.38295723893338335,791.4767360292586,3.9965100066013504,0.27057137871198295,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.69294333
0.012439209535692304,19.55808261691122,5.8792883928052255,10.027601938465429,19.45683647726444,7.0154564717548595,0.10658106711021788,8.219978841726503,10.934604996725382,0.2568196684219807,651.0016928831919,3.953150147762666,0.5003250323527366,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5563059
0.08366267263172827,14.192894603433773,1.7196391788839218,11.284092144707383,26.20559143302247,24.623716494809656,0.25603452236240687,10.22155686961912,11.087067949188022,0.3896412535333552,663.6026296226923,4.307769115487445,0.42704820134937393,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.6282006
0.04729516861747763,9.280707897065499,2.4920980554679315,10.917855206222841,26.31827246218528,8.260455213774991,0.16495678633408706,8.274891860728019,10.59203419268803,0.475699203884494,653.1112838832511,4.114435085252023,0.6334805534408676,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.4099298
